account_address,selected_option,time_weighted_average,rola_proof
account_rdx12xtezea74mzcqn722p09caslx9qwnyk06423m30xd0vevanz47yv93,yes,151245.6083,"{""curve"":""curve25519"",""publicKey"":""86dfb081660ecfbb975453f64457026544a52c9b2891d246d0f81191d92013f6"",""signature"":""b9097b4d3868d081a06d2494fadbe079dd4fcff68fd715710f7400475123b693ca07f86da70ab1ff504bab71744e42f279bba0c2f8a472011410069f03cf2f0d""}"
account_rdx12xte40yth7gwmf9gqzpq8nv7j0nyqm0c25ccq2jf2a5es5krh4fdn5,no,28217.97456,"{""curve"":""curve25519"",""publicKey"":""22c389f22ee335a574b6e98a78d6a3182d68465c7a0c6e18493521ea2db946bb"",""signature"":""9b98164d9b1ff833235379ddea570a2db280976bd19f8063cff0cc978cd1ffff851b9bb8605028ed717280e5abb53409b70cac5e57e34005878b558323075006""}"
account_rdx12xtayjlrzs0d9rga27w48256d98ycgrpde6yrqpmavmyrr0e4svsqy,yes,0,"{""curve"":""curve25519"",""publicKey"":""3ecae7e9918ed8214c702f683b470ff55012ff2901ab81372796a32db9ff1158"",""signature"":""310ee2199f626e6994337cbfb1d1ff2ad8ff78e45eb65ddce8540e1ed10b6d0a39b6c1ac9d457302c3fb2af21e96320b7d418c7797d631b9cd4cc972d2e88b04""}"
account_rdx12xt92g500ekf4pxkp44n9lgaqsgfrh4fvh0q0ggkel75yyk7l8xy2t,yes,35.61946487,"{""curve"":""curve25519"",""publicKey"":""ed6a2fc5b4ce7fcb59ca1024f1567f171ad4fe7804bad606278cf48d4b5d1975"",""signature"":""df6d4e5d4f83ca1868977abd995aaf9bb7975569ad085bc42de99758731dbe9ace304087b2068b0c48904100aa2f27181a897565423754ee69a1931de2a93c09""}"
account_rdx12xt7up9w78e3tdstk89n73k66475q6kmtgh3ramwpqfr5atj9fkf5v,yes,100.7414138,"{""curve"":""curve25519"",""publicKey"":""b50a335104630ede0657034265b894e861393093bd6589eed793868dea7ef110"",""signature"":""088afa95453a724a88f45654c47ebc895373e774d2969528c375213da606a315ae188915f9989e8acf84b6e7174a1731e7734b6b3714b73d238c0e3c2ace0500""}"
account_rdx12xsqywgkyh7xhlgqxxfjtzaxuwcdcthtqzgctrhcqm6eflf4v68c2s,yes,4966.824346,"{""curve"":""curve25519"",""publicKey"":""9baace4dbe45023f661e19f8f0f67d44f5ccfb4cb935c4966f0ed3ee578e63d4"",""signature"":""43e33aba449b0243109c20aefd2c4be02ea92fd41738bff4b4cf9fe66a55083eaba237e4a617f3b887d6c8c1874749a838454f2f67ba2e3cc26f0b06b41acb06""}"
account_rdx12xshjrqrgfdhxsfjegc60vnf52vsq6zpzr7gftyhdaz4xkshq50sm8,yes,1812171.814,"{""curve"":""curve25519"",""publicKey"":""bca660fac1f21cc4784501b85605f131ad08156d2a6a0120fcbd7816651e627b"",""signature"":""fa103731ce1320b94e3b667a6470e1370863ebe422f0ae59c90e944a1cbfa0f8f9b7670bfea990e453c72e19fbc28266dd0bd14752c2bfe8ab0df0f8d03aa60d""}"
account_rdx12xsg377k32mp7ar3stann5ezryg83rjauw95d6sg222l92e8l5e6mz,yes,715958.4543,"{""curve"":""curve25519"",""publicKey"":""df9780be930b2e7407a39cf95a81a017a08fc49f38338b00e5c62448c9710310"",""signature"":""4f9f02c793b00d5376b05427da796723afa6285f5757d753172b606df087b2ca15e5cee63e36aa32a128a0926307171388772808e80de2f458b033aac06ad508""}"
account_rdx12xse7f7h5jzgj3kkxnr47vqxvjhf077m46s7qr6hdzjf87a5mavsv3,yes,869602.0571,"{""curve"":""curve25519"",""publicKey"":""00da57c158edad631528f0f8769b00aa2b05a3b62091113fb1137adce249f2db"",""signature"":""f2ffd9961081def8015759c0f66e8ab882418bbc26471199a2316890b332f6347c4e93bb51603411ab93fb54552a732e35abfe70610c8a2168ad603869d99b0e""}"
account_rdx12xs9084r0g3ugajka6fcwn6dqzq7fc8c99w53yxmyxsp7e027tqesg,no,168892.5664,"{""curve"":""curve25519"",""publicKey"":""18c9653a740605373014ea4d78e1769d68c6766c0987ad73fb51c2be2fa03803"",""signature"":""4758400a4e2553e371938c552fb91f28b319fdacf5aacd6d648b0122a70acff288202fbdd6554c5309c2e592b13206f510b175c5b53543207c778a90a8801400""}"
account_rdx12xs4a08lq72nq74kq4ezclepfv6rsgtzmj6x4ar2fec767dprk0w5e,yes,1074768.356,"{""curve"":""curve25519"",""publicKey"":""71f517cf8ba04768604c1a77ac903e0c46275ceef91afcf4a148c62d953343bf"",""signature"":""0c1ce9b4ac47da6b6d6d2fcc2e8ad6285b7c6a1a330f9c448142b37e5252d7f124042336204dc48be412cd88bb9b20033af52f10dc9c10ac95d6b5773c18dd02""}"
account_rdx12xs34p3grdfwqy4m5s6nkp4cnmzxsvj8atqvnwnp32cr58r4urd9ml,yes,169.1153305,"{""curve"":""curve25519"",""publicKey"":""ec65c6a0772b733b02ad1dc17b624ecea0d72da3e970cd1d488147351e8edd70"",""signature"":""2e357c8f0d8e38f46d3262efd43f04932450fdbca4fce01e07fe33f6fa649cd33602e441309f2dfc654c313c86b4aa985e7e3e39bf48409d8e230fb9de47010a""}"
account_rdx12xs2h9fqek2mkuhqxsg5xjzmw3wtquga94cn8vp8tr4kves83tyeeh,yes,0,"{""curve"":""curve25519"",""publicKey"":""52ce912231c310e116394498b5c2957c3a775d929be8c68a95c5bef2fe731d11"",""signature"":""cd5d1401f0dded0016888b7753400064a2413ff1994c69a8cac27a950d6db6ef1d759d2fce24ec3c919b1449662fd7091bd0a1541dc29ed7cfbd3d8641851800""}"
account_rdx12xs0f68my0l5tkf7j3y976myg4awmf0epvjl7gqvu9005u47data4s,yes,1984.868175,"{""curve"":""curve25519"",""publicKey"":""1677a6bf05c388eb3be68a22f6545af62170769298f1fe455673ef2510b53bb4"",""signature"":""ba93468ba831edef14572e4c9bf91795991e2c8ff4e8f2578f34d1c5e5aa6037b8887d012e0b8744f9f3e34e8f79341f0e1aacea0ddc8d53bfa48194cebd8407""}"
account_rdx12xrs0095r23m862mk3ll55yjzclfnl96y7qz7ffeuh24pwlp9zus45,yes,847653.9696,"{""curve"":""curve25519"",""publicKey"":""fc2e6ddc25a311f9dc829a378ad1e12ee8f2789492b5ac0b0efe11ee8185b3e3"",""signature"":""4a242873000cf112a8b2f2dc9ad2b89ce7da540e68de7934744bb35fbf60de32ef994e0b498f6d22433bf8277775b49f3de4277a6b81a056daf68d41c7bb220d""}"
account_rdx12xrrhnyqmtrj0szx9q6syg6rw97lp2nv9srpsrkpe0c7hqw3q7cmh5,yes,380100.8219,"{""curve"":""curve25519"",""publicKey"":""a66b22b35b1bea6f82cdb70327d77c01d40f8df02cf5f08413ac4e9d813337ad"",""signature"":""49176c8d91bf64b87b063fd5dc73bec0adb8caca2b2285ec4535d74fbad06f4fbbfe8f96849491a88277e9643f710da9b1fa12480c56d40bf3cad32f4f457406""}"
account_rdx12xrq5sqh95jd3tlf0jn4wvlldjrm9p3zqrpmrqwl4gfey26lche4f6,yes,2312.297071,"{""curve"":""curve25519"",""publicKey"":""f7e7fd5212ffcea3fa3f125e2a7512e7d04cfd73a90ff666c6f56dd711f364af"",""signature"":""e6158cfa54e313ae9a37d1bf02289b92b9f61691bc5c689ec88989fd427d2caf4255859d3d67db680a9676d2d9d831c84c5cdafdb34ea224c331cf1e7d5fd507""}"
account_rdx12xqwnh478l0w6lfekmmqs5z8sqnv8wnygvg68jy4re9y68kuypynw4,yes,513.0808826,"{""curve"":""curve25519"",""publicKey"":""dc46d581af6fd0916cda24d60d2f16e7b9188142a307dd639a9bf6a5115aee07"",""signature"":""e7424cfb0976b5963af37aa8c6102295d949ff37d6c322722bbc9d98ef2c8f90bf3922b118db3498c47b6593f56dff0ed113aff86c06514658ab07640635200d""}"
account_rdx12xqkmm0jztd7zfc0antvr6ytzgz4tu03ckm07mx0lqsgpq32grwrar,yes,1694.810423,"{""curve"":""curve25519"",""publicKey"":""5133df0737250076b1436580d15bf8b04fadba07a68b65893fe2301b689c7f36"",""signature"":""2108d3160e46724caab816b47a05d9e9512a46bff4ef43eb1a7ae3fd7554097d1aebffb856c4f054073841014aaa8e29c38bd8e64a27906d9e22d5cfea4ac705""}"
account_rdx12xq58gknkg5xegjfhkpz5rffh8n4qa33j65clcej2pn63x0gzu9fw5,yes,2042995.089,"{""curve"":""curve25519"",""publicKey"":""c609126390ece34e349613caed5222514b70da62e9bb3489f78e8d57149129e9"",""signature"":""9c51815e1e6cd3b420544fca81eb6f9aeaa43d3412882b53498f2137b132d95fb75c90bc25f657970dd78a1842ad938ae4540226123dc6e79713601d58c8a90b""}"
account_rdx12xpxuf3nutv6yalfruet34q2n9ktq30szdfut92d97wlmhnskst840,yes,112.4987426,"{""curve"":""curve25519"",""publicKey"":""e9ffcc3112aa10e5dfa4b9a4dd413e7f7ed4ac919742e5f78d5da23c760d552c"",""signature"":""8357ab83b0c280d844bf0a77947d75884a67d725307da9e8763a4883dc66f50c07655ed6184f965e04674d37f37473cfc2838ebfb87616200a5f6b639d012a03""}"
account_rdx12xpquh9jpf0tekllepvcenhpwdxc3k25qrlhljmylmrksahmcemaw3,yes,14369.05682,"{""curve"":""curve25519"",""publicKey"":""1bffbd6a2f029d2c341eb1a037186373e32eaf2c191e7ae8135db2f56494d7d7"",""signature"":""538dcc8f977f5b3f74450b82562c345e2f19b57a9a37a44ab04ef7ef585b34913b4ab5c5c68c35a6c463b1e893f5932d8cdb5d97d4b358170a47ca68544f8a05""}"
account_rdx12xpm0kk3g6fwggq2mjx03g76rmdrgjcp532hfm7zqpdtw5vkqfjnvc,yes,119131.3775,"{""curve"":""curve25519"",""publicKey"":""58a4aefe558985480d7404a04d0abe5eecc8e4053665e0f404908812cd12c500"",""signature"":""4b753c9b28f1fe9cb2309582832a8534ba1279726213a7eeaaa9ac4e5834756364bf736202c020d859bd53b026b9a161b2419299fd6b1d8b979ea9dd6f30eb0f""}"
account_rdx12xpcdzdv33cjuh09m2yw7an3pujd403znf7qhtsw935yflg69j295t,yes,124985.082,"{""curve"":""curve25519"",""publicKey"":""7de1f4442be6f9bca4e18c57e021a1cd754c8d6c3f144da99c98c70fcf2e9677"",""signature"":""8945d7a36e1cad9c67ced0e9e010c5a21baaa23a2f7d4feecc11c64b876000de81e7cc0557db1642f969096e04c923973c5a7f9db2aef9ddb620f52d95992e04""}"
account_rdx12xp9hecuf9p66chw6ykdfr7lncseplhcvxdjpaxuvcw2da9wx0gty5,yes,10007.66531,"{""curve"":""curve25519"",""publicKey"":""2fb4515e8b66d9cee997c9a5cf8e642ed06bfe2213844d1159e8042b63f0f2ba"",""signature"":""889bc5e53ffcc1cec659e61aad5f192745d91f782fc120776f483f78f4ae73ff43098502fb4c2df23aaa8a18554c120453671820e9eafafb45ba23eda05c2a09""}"
account_rdx12xnzva8dwa3vw5klgdg50xwyqa3h2h7cpme9zr8mcfz633xhs0vel8,yes,48930.93785,"{""curve"":""curve25519"",""publicKey"":""a1c4881bead2a888b4cc02d0bec436a513b16ba14076fb3f2aafc73e753b3eb1"",""signature"":""0914faa456666c8a778d9990d43a55e744539ad8711a36a16a4d4b25e22f2f7373617f5cc721bd53c7ced1f6f3cefa12b4d6a89613dcbba9992af84a170bc109""}"
account_rdx12xnz3z0yllm2xlt8953swsc2ut34msyct0xn8ffnn785u5v5xcc48s,yes,503771.9626,"{""curve"":""curve25519"",""publicKey"":""546fabd9abef2cad72e1f35f4f416692f4d23361a917f5e082410e136af72c26"",""signature"":""80e752ad757f50e87d7930081258ed1d0206cc9160c564034dabd7c061d78e19adad4adef642663fa6fe03bfc3652f6f571f08f453b64d49acf91c65f7d4ba0d""}"
account_rdx12xnqfg65nu92re0ey2p46nynge6kffzs5mdm6nvcurr3hhyjw4udyn,yes,129.0304977,"{""curve"":""curve25519"",""publicKey"":""1e025236e5f43172390464b211aee73b4a572e7406dcd54f9fcf07ff74751904"",""signature"":""ea9aaf93ee2c0c36e870ce1917d622253d18f144638f1ce4fa5e825a9a528fb5c12fc8d3b1512d629711bc8f18c8d0c1881437f5899d0e601df32b7b3a6bb201""}"
account_rdx12xnq2v2f67kyrwa9wy9xvcvcynqahdch9ve0dunuedqersw9q38x95,yes,0,"{""curve"":""curve25519"",""publicKey"":""24085319f861b49b21967815e46ecc03c5dde632c5c183ff4efb1ee83350e8b4"",""signature"":""572aa9cb3bc98f314d784782320972b084465ef535fd4ac2918fd368967ed2fae3851e9976dc76c025b9b0ffa40701ea6a89c59cf48b2cc484ef1461e50af10c""}"
account_rdx12xnlgez0yrpu5acxr9x6lq8s9fvf03xq93d8jnx7sugmjnajsz2l2x,no,986373.1387,"{""curve"":""curve25519"",""publicKey"":""53593ce4f07dedfd2170903bb88b86313fba36d837fbe5d9d97ea98ad417f7c5"",""signature"":""be23778e226ea0db696875d6c58ccc512d545e97ccb7a9f9670f47d068666e5dc8cb0fab627d09684c62ecc9f31f1bbaab29afe7ec8e008c3cac674a8be8e80f""}"
account_rdx12xn8mqxzgkgsm5xwp0t4exjryh4n3quucmdpm0ngyft6u9udw376ge,yes,3011072.451,"{""curve"":""curve25519"",""publicKey"":""ef6ff97bd791d32096761538ddf8fc26905cf918ca5f093162ca2918ce14bc7c"",""signature"":""5d6ca1b79d80a957e8c3ecb4ed83c0f8e9820298d45e682e3e9eda00ea6efde13ee981590884b443c2d97e9c13791edad5f9011799a26d7e3ae4ee4402eee105""}"
account_rdx12xn2yc5ga46ssv929ld8tx3m20lgd4jnhp57ntszsredwsqy398m90,no,12501.35079,"{""curve"":""curve25519"",""publicKey"":""12bf10b343a8f85109cfa5349f018933e20eb80b2cf4e6c432b96b546fe46e01"",""signature"":""5f5ac9873e4e71eaaf08c2e22fb431cc9e6643909e751dc25292ff93a57fb3ab9e3ece341e172c4abf7e923b9ae719a5b2f59b293682e47dd0ad6c39967c6400""}"
account_rdx12xmzd6y4m7p4xkvzxxuzngeselfvkch3sz3j8q4rtrh45yw0mqlqky,yes,3721776.826,"{""curve"":""curve25519"",""publicKey"":""df4b5b7935b1a7835c4f1159e4b4644033a0ca8eda33ab37cf79e643f0d340a2"",""signature"":""ada79e27fbda40d6050d167648764a31830cd02823ecc62efbccfb73f5147f9a4050613a2e6f1e5cd507ed15644050316a88bc4067fe0c8b6daf736a00f12a0c""}"
account_rdx12xmy80rc7rpmclkx5vy7pknnzd6mxra5v2z0teznjcr9vphvqru7x3,yes,112.4865371,"{""curve"":""curve25519"",""publicKey"":""16778acf1a4fad44556bd86fb45400680a510b5e1661347b169cddaf73410f6e"",""signature"":""f309437c1c492224323aea39e060cb6725b89e09b0eb0a3d779abf7535a77c82cf53a98e88f2517f9ddaccae23cdf8f22ddd88e3e30545cc6b735427adde930a""}"
account_rdx12xmjrx5jp94rrkldhys7y6qps5zgm8zprancch23nm2jtrx5svq6dx,yes,0.7414138329,"{""curve"":""curve25519"",""publicKey"":""ee5404245d2504b68dc9d5f0e3ab7a269830380a931d81ba05559d97fde5206e"",""signature"":""60a9919983f9b1f2f9943f4353d84764af347bc67d9109a8b7c27b8863e545d60248f5bdce56c04d812a3eaffac84c13fced96f9693f42ba0bd2335e156fe309""}"
account_rdx12xmax8e3h8vf9udkr4fpy3zwt7helm0reg4eepd88d5huqh7xtcn7v,yes,34994.03835,"{""curve"":""curve25519"",""publicKey"":""e495dff4d937d8fb81d459acf13102127257405ac54f8d41e98190d823d19502"",""signature"":""77531dba36f812d129414ddbce939233ad4ce0cd4943ee71534af5da1042bb12268ebeb7a822ad2ce90c9032096c11f5a83de8b95be2c0b547e2a825d8ee9b06""}"
account_rdx12xm2q7pexy0f7vtljm2mtzyhk2sm07knux9tnud07wwdhx5s2wtl8k,yes,1523646.468,"{""curve"":""curve25519"",""publicKey"":""af3504b962fd6578432aa665b89833097977024f1fb419a4471c096b407d4b9d"",""signature"":""a3fba61bd558fe56a7f9096d6e7b7176683288907afd5ab51dd5704086c222c6f6dcdb02f6dc32e6273d9d5ab8a9d2e94eb96ca7efa90406ede2b5154d530604""}"
account_rdx12xlv8geavrx5cpnv9v2frrr30v08z6k37mtqkvnsxxe5lvmcnx3qdn,yes,360913.0268,"{""curve"":""curve25519"",""publicKey"":""8234e6bb3fbd17deabd8fc8c41dc4809a60c9d64d156b0a3b20366a60a3f8ea5"",""signature"":""b1819d94e723674f0a4c2d37c2458bea032f0ecd0d13febdced3c127bca949ec1e56a914b82f6d191470444d70bd9b29441664a5328f05db578d2768c8660008""}"
account_rdx12xlq3yznp0xa6gtle4833cnrrhdvwedhxr50ypl9k9xucvmlsx0wtw,no,518872.2983,"{""curve"":""curve25519"",""publicKey"":""f5a24daafd7cd1a7eef32d3782f451d014b9bee513d91aeee722716e80b429b6"",""signature"":""6ea4148f82c77e6b51cb388e4842f1cb5b9991cb340ec68d0adb1e7d2bb9e8d5bc0e958b7f67c0df9847775737cd797a3457478c967268d75e7bf39c4a3e500e""}"
account_rdx12xlk9mn6wdvp8v4wcx3jyg039cdgqqgvhan3acl5qd77x96p8mktq9,yes,183485.3628,"{""curve"":""curve25519"",""publicKey"":""ae0ec1bd0add99b8b0bfca77a699f9cee61eaf2603e4c37a04db7527aa57e327"",""signature"":""b8c7fa89604634680ecd9e40a4ef56a435aa6c46b62317cca49fb19ba7cf7a09a0570fb0a95abca887405e04c4a28e76de56554abed1e886571448c55469da04""}"
account_rdx12xlhw6symyv33rz73drruuwll9h6scww5ta7fsftcmyxdw797tew9f,yes,8872.702701,"{""curve"":""curve25519"",""publicKey"":""2ebd782120dc24468a3fd219855381814c2dd2e8061cca997c30dd64b036011d"",""signature"":""23d16f7fb38d024cdad6053b2af2221493df436605adec24bc1c54d125b1208e28ca904d9713b2f34450c83b3f989944fa96fcbcb24dad3fa228e89654f3e409""}"
account_rdx12xl2ryx5l6vkawevsuue4jetslaxqle6q5j54vahc82du6e0dasmzf,yes,1.387559699,"{""curve"":""curve25519"",""publicKey"":""36907d0d356225ef552c99fab2b2edbc0567c43d9692b3364cb8f589360e8c91"",""signature"":""0339b86dd7801b7a23c2f3f3544f0c5f5119f4f03403b9286b8ec1534f3c368afab21beb47e27e3cf9f4a0e9439986b607a286a2e3495391a810195bf1775205""}"
account_rdx12xl2meqtelz47mwp3nzd72jkwyallg5yxr9hkc75ac4qztsxulfpew,yes,54908.77499,"{""curve"":""curve25519"",""publicKey"":""d612477749fde80685c0f3ce13ca6dc0a95fbbbcbcf9464584c2f32a84991376"",""signature"":""3a5d67a22e6504ec9353ecf55e4746eebceaf766e219a51a135d67980ab9f1861ad12f7d95e7e76875387e5f924aac117bc8954269749a163ec789ba9d6f7b02""}"
account_rdx12xkvtc7hvujythqavjt806scrs2pff2l2da8ce03d6czxtg9eurjlq,no,81.98812869,"{""curve"":""curve25519"",""publicKey"":""6a1de54bf1b6e23453f52045e0b54975d1970da88be67964db9d6136a867c58f"",""signature"":""0671a893a9a2573fe800892b914bd00bd314f53f1090a1d88978721356ce3e9b0d8e88a830949ce97493572fab6210ea0fd0e2423e999016c2ad83e41e70360c""}"
account_rdx12xkhrpc3nvgr932gal5cpmhpjkn5geqeh7c97fdnazgdgjxxljvfa9,yes,0.4367351223,"{""curve"":""curve25519"",""publicKey"":""cbaa43a7e2cf1fcf00ecb7bd5a517f8ae992bd4f6b806d481716748af2dd7d7c"",""signature"":""356781060286184bf0be9162c6f4519a79d9cf46af2442338660677d008881d42b10a0ccf6bc66f1629ad5205a5cbccefcbb54f033597fd38a44ad0b6beb8a0e""}"
account_rdx12xk5nzvw6424uacecp00f8hgc7494ck8z2v8tkn4vx3c3ke83r06qd,no,1009.248952,"{""curve"":""curve25519"",""publicKey"":""bc10ee56ef0d5e47f444f6aec135acf505f6e4faa8ba97f418f34ddc21f2a2f1"",""signature"":""8c9e0d853f305718687928c1a32c398bdece081c6f639db398cf87b229a44c42460e48eea1d50f8c11ead815c5ec3bbf0b1733d27a250ec51a083210b669720a""}"
account_rdx12xk2ppxkacwnhp9kcfhqnvclr94yauxu4ylvhkmt3h443tevc9lyeg,yes,2.067698338,"{""curve"":""curve25519"",""publicKey"":""f4b42fdcba80fb7fa1832dd5193701ea0323036578779ab3783bd3cf2995b7a9"",""signature"":""7aa71faa3f573f02fab1a8c20885bc97c3d8d0c6ee5dbc48a140db961b2ba9a5e9dc6d538c01de79b59802fe806771816a7568a0680b44facc0bbb3043dd4a01""}"
account_rdx12xjzhx493k468msel203g4gldxnzjzlhzxgfc4pn5yp9zeztx4ajjp,yes,27001803.68,"{""curve"":""curve25519"",""publicKey"":""f0b31ee7e924fe10c59718284484b4bdb11ca23599557d963e6fcc270ae9fc99"",""signature"":""07b4c7b800b511180a1ac8e3c956831524811ce03bec30e81ba3ac5ccb6608613d6ca466d9733e291508d79b8961f95472f6f662ec7116f876eb3cdd68853b0e""}"
account_rdx12xjv4hqg7gavhqeq80ts4e43k48ydm4h5nwgu06639nt3ghv236wkk,yes,32561712.04,"{""curve"":""curve25519"",""publicKey"":""2bc72b9942c612631445019e260adf8e35a886539e1d0b610294a99ec8543e20"",""signature"":""f8a6729c441cade96d8e2275f47ea03f005e44b6c6ff37796c0c601ea4d18dc5db3f118ef888d40abb905b7da5f173a38029dcd7b1086e5bc70fc47d1050370f""}"
account_rdx12xjul3wkqa2fj5z3ekqrufp5dp6nn5dhta5qqc3yxg5flqkv2jurnt,yes,16.19838526,"{""curve"":""curve25519"",""publicKey"":""7d440772f2df6ee5b8ed4fa7c1cbb6d5f3ca1889be3483612ac8bae8de92aeef"",""signature"":""256c7f2e9bcecd00a63950b1ba7ed90c984a3c8f29344703871176caaccae10fd2e0bc1fe5068d3e5ab981ca68c91f476a8ed20c633deaeac1784b06f0b8b103""}"
account_rdx12xjm8qrla3scerp0pz2qy4daj32gnfemhyzpgply56ryy4u4aacejl,yes,11868.2132,"{""curve"":""curve25519"",""publicKey"":""8214f38d0cb0ecc358603c2f43ef657fe0deb1e30c69d5a094a8ced473f9edbc"",""signature"":""d9e26a6a935d4600a4dad96f616b9d81d11ea4180114324847980da0d137ea392474ea014827c424439158cc9a53718d4763924be339862a96778dcc67f3ce01""}"
account_rdx12xjhnqv5q952dj9wjgw85jyd5h0edv9sk29hgjk8mc8v7khu44t5rk,yes,2154454.956,"{""curve"":""curve25519"",""publicKey"":""83e427f9240c93af2191a67937b1cb3d7b2d2337e1fa3af092fb6072143f4b2f"",""signature"":""34182f2994edf0835215be304f7657e0f8da3adb2102ea171168fd3592573f81760f2f3f469ecbeb0e76d20aba398c9099cf8565ed0cbacd569f23d73fbb4706""}"
account_rdx12xhtrep2g64hqcfkk7cwakpj3nuq4z3yvecw50rpsdtu4t5mtghxg6,yes,707303.3669,"{""curve"":""curve25519"",""publicKey"":""6c0333e260ddc13811877bead6c353db2b25915c38994e28bdb8678dd93b471c"",""signature"":""9627ba482c5d5237ff090f2a2d79cc14dc3885a828aeb3ac1819ee71199ddbaea0cf2d00746f4e969579744e351f6855a56644e10bbeab6c5146a0d373cebc09""}"
account_rdx12xhq5gjdzq0lkpguyvv4m97egne2t4z98c9gzfmzk46n5jf6y63zrs,yes,8255783.31,"{""curve"":""curve25519"",""publicKey"":""940c01b475d056105264e0a31add104f5fc6f14fc00c8f2edf8bc92652313328"",""signature"":""91d7c56276764cd016c94751d770fefd8c6ab94e814c0d2f7d1a8f9eb14d1545ef9a40753d21bb370b0ac3f313bfff0129ce8a10d99355c1bbcf6ba6fb9c270f""}"
account_rdx12xhnkmf8twxygxl7uh8ke53f4h2vemdfy7y6hgsqr36p6qyqac7fm3,yes,67749.5844,"{""curve"":""curve25519"",""publicKey"":""5ff01ccd8b1c8e10125451c32bba3a36dc0927bcd7c7a3a397804d591a5e94e1"",""signature"":""f37035261d6e9e3e7a395e504d8c8d2259b2463048c277bd4dd6bb398d02192f619f033f4d64553c1ff7843e3faf2beffa6d80618a81aafaae9b9f9f892ebf07""}"
account_rdx12xhf9727h4ay9vvn50ymrxtp6vtwn4zauf3fm6aves9q887utr5wq7,yes,4838.561782,"{""curve"":""curve25519"",""publicKey"":""20326fbf7a387774ff800e91839fe8ef0f4d388385fef6aac2738f446f894abb"",""signature"":""b42ca84c44145de4a59504b6ad436b3315a770402c590d1e508678aced13353faff94198e9f28d3dda1b2bff277cc906a0e2334e3f5752409487784d175d5407""}"
account_rdx12xggqetq2kq8m84p8ycl472gjqxcgs2p57q7ngh7j3fk09w6lhqjqw,yes,336006.3431,"{""curve"":""curve25519"",""publicKey"":""96c1641b28d8f61f8d68ed410a9c1e4a94c09628541bbd50d6f7c800e79b50d2"",""signature"":""226d7f7965975cc493197d80135195bd12ec994a44cb8a8928d4b84b3738f678cccf0ad45237065250a953af8b21a3739fe0f66d86dfedbc5d3f539ab992f305""}"
account_rdx12xgclj5grnh53kd655x983qzdwhhxe7lluu2cq7eqswvf2hh4wxn5l,yes,64855.75624,"{""curve"":""curve25519"",""publicKey"":""ced7c1cecd1b1f65199dc90c9ac9f14465af741df7ea1906887ffbcc7a43cc4f"",""signature"":""62f3c8cbf31d9ac6df2affde2872129b0e40861549348647caff768d8984e8b88ad570a5d0573659edd06413cceffb266fbf494f5ee2ae898b71cc786bf5140d""}"
account_rdx12xg64zam4fhss4w5ljm9wk4p23hza7krweys95d0996qyckr9lyxgg,yes,143029.7052,"{""curve"":""curve25519"",""publicKey"":""bbfa570a7461800f29284c48d0cbe6a2c1f87e6da8cded41a3f6b1ddc77ed001"",""signature"":""32da548a0341a46613902b6e47a900b4a3a7522b2f3a7d82d9c1f853926af9a58401b9130ae276d577f6f99ab50b0cfd1df9b1a923e7a62fa16963af6a8fdf0f""}"
account_rdx12xg2vty93a236d3yp9556nnsgjdelznyv0anrwgsvxlf8kce6crfng,no,191038.3423,"{""curve"":""curve25519"",""publicKey"":""83f038fc5a2217d9aff20c5974a4de8f8edd0eafbd05564f8ea9fb7785bbe26c"",""signature"":""74ce45008aa39d506731731bdece287742c70ea0918df15081b56e86c329c9767d4019185a9d10a4d842b213f3ce8e5a5acc4347b3b01e64c4fe5885c7b82804""}"
account_rdx12xfyd389x6mc240adrmzhtv7vw7dfz6unjcjykfkmtlrd8u248nqvk,yes,583895.3868,"{""curve"":""curve25519"",""publicKey"":""aad18e7e5756c4139c3f903856352c115a7c67f4bd54632a40fb20b73713bedc"",""signature"":""52a02f198fcb44aa366fc88972ebead6292b79ea2f1865ffd0ae9c3a8eeb5ccd7f488606bc6d0cab29f5784500c40bf6eb765329fdc84558dfda293499baed0f""}"
account_rdx12xfw882v83gl4alnkkwk7yvsn3fs6favukatnk0sewkjd87pcm3y94,yes,134935.0108,"{""curve"":""curve25519"",""publicKey"":""ded3b3bd3c8cf4861b7058eb42cff9ce6047306b7b93549780b3dcde0b1f682c"",""signature"":""0d08e14e9408c38529b46a3b0918c676a921826ec281617893f2c6dc4f778a307505bc1732d3173acbb0fa5953c8588d27d6ba0d400c8319fcb1e245b5d64f05""}"
account_rdx12xfsywnue23k4djpldwk8tzjfd9rv3wc33ge6pl6ajgeultx4y8ux2,yes,0.9656553314,"{""curve"":""curve25519"",""publicKey"":""1239b9f92be9225ad79a486048a905019a7a97f1c7a0c29547b217e47ec606db"",""signature"":""db01f8cd344aa272c6316386e745550f4e2baf2099122260a0942cc91d0c306aa25f8d9739451d44679f124e9aded33efbe2b1dbfc2701cbcb20813f700a1e00""}"
account_rdx12xfn9ke3lc6v40hzxq9pl46kq3trauydnl6h5e927gue5k02yla5g2,yes,2086036.43,"{""curve"":""curve25519"",""publicKey"":""c91fa8c1fb7dc251c093428ea009f8cabb40c56379b06e9259b6b79881359f80"",""signature"":""bb4380e950dadfd66934373ec9f699d08f31d0b7c09d2779a5978e8439ec7fbcf407743a1af203a349ebcb6a8714efa032cdcb43731cef54730b40b1ded4ac0e""}"
